epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants
36,2020-08-30,Brazil,BA,TOTAL,42,5344,1272,256062,5344,256062,35.93073,1721.64928,0.02087,239467.0,86998.0,717302.0,4822.82602,,,,,,,,
36,2020-08-31,Brazil,BA,TOTAL,53,5397,665,256727,5397,256727,36.28708,1726.12046,0.02102,240697.0,83499.0,717302.0,4822.82602,,,,,,,,
36,2020-09-01,Brazil,BA,TOTAL,51,5448,2691,259418,5448,259418,36.62998,1744.21357,0.021,243876.0,84534.0,742793.0,4994.21639,,,,,,,,
36,2020-09-02,Brazil,BA,TOTAL,54,5502,2881,262299,5502,262299,36.99305,1763.58415,0.02098,247249.0,85494.0,742793.0,4994.21639,,,,,,,,
36,2020-09-03,Brazil,BA,TOTAL,47,5549,3440,265739,5549,265739,37.30906,1786.71322,0.02088,250309.0,86464.0,742793.0,4994.21639,,,,,,,,
36,2020-09-04,Brazil,BA,TOTAL,41,5590,2398,268137,5590,268137,37.58472,1802.83632,0.02085,250309.0,86464.0,742793.0,4994.21639,,,,,,,,
36,2020-09-05,Brazil,BA,TOTAL,37,5627,2040,270177,5627,270177,37.8335,1816.55239,0.02083,255397.0,87343.0,742793.0,4994.21639,,,,,,,,
37,2020-09-06,Brazil,BA,TOTAL,31,5658,1078,271255,5658,271225,38.04193,1823.8004,0.02086,256692.0,87343.0,742793.0,4994.21639,,,,,,,,
37,2020-09-07,Brazil,BA,TOTAL,35,5693,708,271963,5693,271963,38.27725,1828.56068,0.02093,257791.0,84863.0,782120.0,5258.634,,,,,,,,
37,2020-09-08,Brazil,BA,TOTAL,41,5734,851,272814,5734,272814,38.55292,1834.28243,0.02102,259239.0,84863.0,782120.0,5258.634,,,,,,,,
37,2020-09-09,Brazil,BA,TOTAL,40,5774,2274,275088,5774,275088,38.82186,1849.57182,0.02099,261484.0,85196.0,782120.0,5258.634,,,,,,,,
37,2020-09-10,Brazil,BA,TOTAL,44,5818,2239,277327,5818,277327,39.1177,1864.62588,0.02098,263814.0,85196.0,782120.0,5258.634,,,,,,,,
37,2020-09-11,Brazil,BA,TOTAL,48,5866,2182,279509,5866,279509,39.44043,1879.29669,0.02099,265969.0,69687.0,825069.0,5547.40435,,,,,,,,
37,2020-09-12,Brazil,BA,TOTAL,46,5912,2156,281665,5912,281665,39.74971,1893.7927,0.02099,268208.0,69687.0,825069.0,5547.40435,,,,,,,,
38,2020-09-13,Brazil,BA,TOTAL,49,5961,852,282517,5961,282517,40.07917,1899.52117,0.0211,269113.0,69687.0,825069.0,5547.40435,,,,,,,,
38,2020-09-14,Brazil,BA,TOTAL,38,5999,718,283235,5999,283235,40.33466,1904.34869,0.02118,269890.0,69687.0,825069.0,5547.40435,,,,,,,,
38,2020-09-15,Brazil,BA,TOTAL,41,6040,2213,285448,6040,285448,40.61033,1919.22794,0.02116,272127.0,69687.0,825069.0,5547.40435,,,,,,,,
38,2020-09-16,Brazil,BA,TOTAL,45,6085,2237,287685,6085,287685,40.91289,1934.26855,0.02115,274617.0,69822.0,852339.0,5730.75595,,,,,,,,
38,2020-09-17,Brazil,BA,TOTAL,47,6132,1970,289655,6132,289655,41.2289,1947.51398,0.02117,276502.0,69822.0,852339.0,5730.75595,,,,,,,,
38,2020-09-18,Brazil,BA,TOTAL,49,6181,2364,292019,6181,292019,41.55835,1963.40848,0.02117,278490.0,71596.0,852339.0,5730.75595,,,,,,,,
38,2020-09-19,Brazil,BA,TOTAL,40,6221,2191,294210,6221,294210,41.82729,1978.13981,0.02114,280351.0,71596.0,852339.0,5730.75595,,,,,,,,
39,2020-09-20,Brazil,BA,TOTAL,44,6265,1093,295303,6265,295303,42.12313,1985.48867,0.02122,281445.0,71596.0,852339.0,5730.75595,,,,,,,,
39,2020-09-21,Brazil,BA,TOTAL,48,6313,693,295996,6313,295996,42.44586,1990.1481,0.02133,282229.0,68902.0,879451.0,5913.04522,,,,,,,,
39,2020-09-22,Brazil,BA,TOTAL,46,6359,1809,297805,6359,297805,42.75514,2002.31102,0.02135,283766.0,68902.0,879451.0,5913.04522,,,,,,,,
39,2020-09-23,Brazil,BA,TOTAL,49,6408,1610,299415,6408,299415,43.0846,2013.13596,0.0214,285629.0,68902.0,879451.0,5913.04522,,,,,,,,
39,2020-09-24,Brazil,BA,TOTAL,47,6455,1833,301248,6455,301248,43.40061,2025.46025,0.02143,287486.0,74522.0,897304.0,6033.08101,,,,,,,,
39,2020-09-25,Brazil,BA,TOTAL,48,6503,1810,303058,6503,303058,43.72334,2037.62991,0.02146,289385.0,74522.0,897304.0,6033.08101,,,,,,,,
39,2020-09-26,Brazil,BA,TOTAL,49,6552,2128,305186,6552,305186,44.05279,2051.93765,0.02147,291362.0,74522.0,897304.0,6033.08101,,,,,,,,
40,2020-09-27,Brazil,BA,TOTAL,47,6599,850,306036,6599,306036,44.3688,2057.65268,0.02156,292436.0,74522.0,897304.0,6033.08101,,,,,,,,
40,2020-09-28,Brazil,BA,TOTAL,49,6648,593,306629,6648,306629,44.69825,2061.63975,0.02168,293225.0,74522.0,897304.0,6033.08101,,,,,,,,
40,2020-09-29,Brazil,BA,TOTAL,49,6697,1623,308252,6697,308252,45.02771,2072.5521,0.02173,294890.0,74021.0,919824.0,6184.49568,,,,,,,,
40,2020-09-30,Brazil,BA,TOTAL,47,6744,2274,310526,6744,310526,45.34372,2087.84148,0.02172,296207.0,74021.0,919824.0,6184.49568,,,,,,,,
40,2020-10-01,Brazil,BA,TOTAL,51,6795,1524,312050,6795,312050,45.68662,2098.08819,0.02178,298001.0,74021.0,919824.0,6184.49568,,,,,,,,
40,2020-10-02,Brazil,BA,TOTAL,49,6844,1354,313404,6844,313404,46.01607,2107.1919,0.02184,299636.0,77576.0,919824.0,6184.49568,,,,,,,,
40,2020-10-03,Brazil,BA,TOTAL,46,6890,1307,314711,6890,314711,46.32536,2115.9796,0.02189,301080.0,78729.0,942300.0,6335.6145,,,,,,,,
41,2020-10-04,Brazil,BA,TOTAL,35,6925,729,315440,6925,315440,46.56068,2120.88108,0.02195,301922.0,78729.0,942300.0,6335.6145,,,,,,,,
41,2020-10-05,Brazil,BA,TOTAL,28,6953,565,316005,6953,316005,46.74894,2124.67989,0.022,302916.0,78729.0,942300.0,6335.6145,,,,,,,,
41,2020-10-06,Brazil,BA,TOTAL,32,6985,2142,318147,6985,318147,46.9641,2139.08177,0.02196,304732.0,78729.0,942300.0,6335.6145,,,,,,,,
41,2020-10-07,Brazil,BA,TOTAL,36,7021,1834,319981,7021,319981,47.20614,2151.41278,0.02194,306365.0,78729.0,942300.0,6335.6145,,,,,,,,
41,2020-10-08,Brazil,BA,TOTAL,28,7049,1817,321798,7049,321798,47.3944,2163.6295,0.02191,307869.0,78916.0,967846.0,6507.37467,,,,,,,,
41,2020-10-09,Brazil,BA,TOTAL,26,7075,1412,323210,7075,323210,47.56922,2173.12317,0.02189,309324.0,78916.0,967846.0,6507.37467,,,,,,,,
41,2020-10-10,Brazil,BA,TOTAL,24,7099,1754,324964,7099,324964,47.73058,2184.9163,0.02185,311054.0,78916.0,967846.0,6507.37467,,,,,,,,
42,2020-10-11,Brazil,BA,TOTAL,29,7128,993,325957,7128,325957,47.92557,2191.5928,0.02187,312069.0,78916.0,967846.0,6507.37467,,,,,,,,
42,2020-10-12,Brazil,BA,TOTAL,31,7159,677,326634,7159,326634,48.134,2196.14465,0.02192,312921.0,78916.0,967846.0,6507.37467,,,,,,,,
42,2020-10-13,Brazil,BA,TOTAL,29,7188,693,327327,7188,327327,48.32898,2200.80408,0.02196,313863.0,78916.0,967846.0,6507.37467,,,,,,,,
42,2020-10-14,Brazil,BA,TOTAL,26,7214,2460,329787,7214,329787,48.50379,2217.34405,0.02187,314263.0,78916.0,967846.0,6507.37467,,,,,,,,
42,2020-10-15,Brazil,BA,TOTAL,29,7243,1575,331362,7243,331362,48.69878,2227.93367,0.02186,317297.0,78916.0,967846.0,6507.37467,,,,,,,,
42,2020-10-16,Brazil,BA,TOTAL,24,7267,1536,332898,7267,332898,48.86014,2238.26106,0.02183,318940.0,78916.0,967846.0,6507.37467,,,,,,,,
42,2020-10-17,Brazil,BA,TOTAL,21,7288,1799,334697,7288,334697,49.00134,2250.35675,0.02177,320437.0,78916.0,967846.0,6507.37467,,,,,,,,
43,2020-10-18,Brazil,BA,TOTAL,28,7316,654,335351,7316,335351,49.1896,2254.75396,0.02182,321266.0,78916.0,967846.0,6507.37467,,,,,,,,
43,2020-10-19,Brazil,BA,TOTAL,26,7342,881,336232,7342,336232,49.36441,2260.67742,0.02184,322177.0,78916.0,967846.0,6507.37467,,,,,,,,
43,2020-10-20,Brazil,BA,TOTAL,21,7363,1762,337994,7363,337994,49.5056,2272.52434,0.02178,323782.0,78916.0,967846.0,6507.37467,,,,,,,,
43,2020-10-21,Brazil,BA,TOTAL,21,7384,1221,339215,7384,339215,49.6468,2280.73382,0.02177,325134.0,78916.0,967846.0,6507.37467,,,,,,,,
43,2020-10-22,Brazil,BA,TOTAL,23,7407,1450,340665,7407,340665,49.80144,2290.48298,0.02174,326400.0,78916.0,967846.0,6507.37467,,,,,,,,
43,2020-10-23,Brazil,BA,TOTAL,25,7432,1861,342526,7432,342526,49.96953,2302.99554,0.0217,328013.0,78916.0,967846.0,6507.37467,,,,,,,,
43,2020-10-24,Brazil,BA,TOTAL,21,7453,1488,344014,7453,344014,50.11072,2313.0002,0.02166,329383.0,78916.0,967846.0,6507.37467,,,,,,,,
44,2020-10-25,Brazil,BA,TOTAL,22,7475,691,344705,7475,344705,50.25864,2317.64618,0.02169,330540.0,78916.0,967846.0,6507.37467,,,,,,,,
44,2020-10-26,Brazil,BA,TOTAL,22,7497,1244,345949,7497,345949,50.40656,2326.0103,0.02167,331649.0,78916.0,967846.0,6507.37467,,,,,,,,
44,2020-10-27,Brazil,BA,TOTAL,22,7519,1772,347721,7519,347721,50.55448,2337.92445,0.02162,333046.0,78916.0,967846.0,6507.37467,,,,,,,,
44,2020-10-28,Brazil,BA,TOTAL,27,7546,1990,349711,7546,349711,50.73602,2351.30434,0.02158,334760.0,78916.0,967846.0,6507.37467,,,,,,,,
44,2020-10-29,Brazil,BA,TOTAL,25,7571,1566,351277,7571,351277,50.9041,2361.83345,0.02155,336171.0,78916.0,967846.0,6507.37467,,,,,,,,
44,2020-10-30,Brazil,BA,TOTAL,29,7600,1423,352700,7600,352700,51.09909,2371.40108,0.02155,337785.0,85761.0,967846.0,6507.37467,,,,,,,,
44,2020-10-31,Brazil,BA,TOTAL,22,7622,457,353157,7622,353157,51.24701,2374.47375,0.02158,338895.0,84970.0,1517052.0,10199.99645,,,,,,,,
45,2020-11-01,Brazil,BA,TOTAL,23,7645,886,354043,7645,354043,51.40165,2380.43082,0.02159,339926.0,84970.0,1517052.0,10199.99645,,,,,,,,
45,2020-11-02,Brazil,BA,TOTAL,22,7667,533,354576,7667,354576,51.54957,2384.01448,0.02162,340817.0,81624.0,1517052.0,10199.99645,,,,,,,,
45,2020-11-03,Brazil,BA,TOTAL,23,7690,407,354983,7690,354983,51.70421,2386.75097,0.02166,341975.0,81135.0,1517052.0,10199.99645,,,,,,,,
45,2020-11-04,Brazil,BA,TOTAL,21,7711,770,355753,7711,355753,51.8454,2391.92812,0.02168,343114.0,80623.0,1517052.0,10199.99645,,,,,,,,
45,2020-11-05,Brazil,BA,TOTAL,20,7731,3377,359130,7731,359130,51.97987,2414.6336,0.02153,345431.0,83835.0,1517052.0,10199.99645,,,,,,,,
45,2020-11-06,Brazil,BA,TOTAL,23,7754,2006,361136,7754,361136,52.13452,2428.12107,0.02147,347207.0,85586.0,1517052.0,10199.99645,,,,,,,,
45,2020-11-07,Brazil,BA,TOTAL,22,7776,1427,362563,7776,362563,52.28243,2437.71559,0.02145,348720.0,87193.0,1517052.0,10199.99645,,,,,,,,
46,2020-11-08,Brazil,BA,TOTAL,20,7796,583,363146,7796,363146,52.41691,2441.63543,0.02147,349505.0,87193.0,1517052.0,10199.99645,,,,,,,,
46,2020-11-09,Brazil,BA,TOTAL,22,7818,840,363986,7818,363986,52.56482,2447.28322,0.02148,350388.0,85304.0,1517052.0,10199.99645,,,,,,,,
46,2020-11-10,Brazil,BA,TOTAL,20,7838,1955,365941,7838,365941,52.6993,2460.42779,0.02142,351993.0,85304.0,1517052.0,10199.99645,,,,,,,,
46,2020-11-11,Brazil,BA,TOTAL,21,7859,1728,367669,7859,367669,52.84049,2472.04611,0.02138,353406.0,85304.0,1517052.0,10199.99645,,,,,,,,
46,2020-11-12,Brazil,BA,TOTAL,23,7882,1590,369259,7882,369259,52.99513,2482.73658,0.02135,354813.0,85304.0,1517052.0,10199.99645,,,,,,,,
46,2020-11-13,Brazil,BA,TOTAL,20,7902,2119,371378,7902,371378,53.1296,2496.98381,0.02128,356425.0,85304.0,1517052.0,10199.99645,,,,,,,,
46,2020-11-14,Brazil,BA,TOTAL,20,7922,1349,372727,7922,372727,53.26408,2506.0539,0.02125,356425.0,85304.0,1517052.0,10199.99645,,,,,,,,
47,2020-11-15,Brazil,BA,TOTAL,21,7943,1282,374009,7943,374009,53.40527,2514.67351,0.02124,356425.0,85304.0,1517052.0,10199.99645,,,,,,,,
47,2020-11-16,Brazil,BA,TOTAL,24,7967,712,374721,7967,374721,53.56664,2519.46068,0.02126,359648.0,85304.0,1517052.0,10199.99645,,,,,,,,
47,2020-11-17,Brazil,BA,TOTAL,22,7989,653,375374,7989,375374,53.71455,2523.85117,0.02128,360594.0,85304.0,1517052.0,10199.99645,,,,,,,,
47,2020-11-18,Brazil,BA,TOTAL,24,8013,2071,377445,8013,377445,53.87592,2537.77567,0.02123,362017.0,85304.0,1517052.0,10199.99645,,,,,,,,
47,2020-11-19,Brazil,BA,TOTAL,25,8038,2849,380294,8038,380294,54.04401,2556.93111,0.02114,364146.0,85304.0,1517052.0,10199.99645,,,,,,,,
47,2020-11-20,Brazil,BA,TOTAL,23,8061,1870,382164,8061,382164,54.19865,2569.50417,0.02109,365848.0,85304.0,1517052.0,10199.99645,,,,,,,,
47,2020-11-21,Brazil,BA,TOTAL,20,8081,1781,383945,8081,383945,54.33312,2581.47884,0.02105,365848.0,85304.0,1517052.0,10199.99645,,,,,,,,
48,2020-11-22,Brazil,BA,TOTAL,21,8102,958,384903,8102,384903,54.47432,2587.92001,0.02105,368575.0,85304.0,1517052.0,10199.99645,,,,,,,,
48,2020-11-23,Brazil,BA,TOTAL,21,8123,1418,386321,8123,386321,54.61551,2597.45403,0.02103,369812.0,85304.0,1517052.0,10199.99645,,,,,,,,
48,2020-11-24,Brazil,BA,TOTAL,20,8143,1465,387786,8143,387786,54.74998,2607.30405,0.021,371474.0,85304.0,1517052.0,10199.99645,,,,,,,,
48,2020-11-25,Brazil,BA,TOTAL,22,8165,3123,390909,8165,390909,54.8979,2628.30174,0.02089,373929.0,85304.0,1517052.0,10199.99645,,,,,,,,
48,2020-11-26,Brazil,BA,TOTAL,20,8185,1472,392381,8185,392381,55.03237,2638.19883,0.02086,375458.0,85304.0,1517052.0,10199.99645,,,,,,,,
48,2020-11-27,Brazil,BA,TOTAL,22,8207,1919,394300,8207,394300,55.18029,2651.10135,0.02081,377107.0,85304.0,1517052.0,10199.99645,,,,,,,,
48,2020-11-28,Brazil,BA,TOTAL,20,8227,4204,398504,8227,398504,55.31476,2679.36721,0.02064,377107.0,85304.0,1517052.0,10199.99645,,,,,,,,
49,2020-11-29,Brazil,BA,TOTAL,20,8247,2915,401419,8247,401419,55.44923,2698.9664,0.02054,377107.0,85304.0,1517052.0,10199.99645,,,,,,,,
49,2020-11-30,Brazil,BA,TOTAL,21,8268,1652,403071,8268,403071,55.59043,2710.07373,0.02051,383774.0,85304.0,1517052.0,10199.99645,,,,,,,,
49,2020-12-01,Brazil,BA,TOTAL,25,8293,3118,406189,8293,406189,55.75852,2731.0378,0.02042,386676.0,85304.0,1799641.0,12100.00172,,,,,,,,
49,2020-12-02,Brazil,BA,TOTAL,22,8315,3228,409417,8315,409417,55.90644,2752.74147,0.02031,389331.0,85304.0,1799641.0,12100.00172,,,,,,,,
49,2020-12-03,Brazil,BA,TOTAL,21,8336,3268,412685,8336,412685,56.04763,2774.71407,0.0202,392615.0,85304.0,1799641.0,12100.00172,,,,,,,,
49,2020-12-04,Brazil,BA,TOTAL,24,8360,4049,416734,8360,416734,56.209,2801.93778,0.02006,395721.0,85304.0,1799641.0,12100.00172,,,,,,,,
49,2020-12-05,Brazil,BA,TOTAL,28,8388,2310,419044,8388,419044,56.39726,2817.46922,0.02002,399262.0,85304.0,1799641.0,12100.00172,,,,,,,,
50,2020-12-06,Brazil,BA,TOTAL,30,8418,4080,423124,8418,423124,56.59896,2844.90136,0.01989,399262.0,85304.0,1799641.0,12100.00172,,,,,,,,
50,2020-12-07,Brazil,BA,TOTAL,27,8445,1580,424704,8445,424704,56.7805,2855.52459,0.01988,405151.0,85304.0,1799641.0,12100.00172,,,,,,,,
50,2020-12-08,Brazil,BA,TOTAL,29,8474,3330,428034,8474,428034,56.97548,2877.91406,0.0198,408837.0,85304.0,1799641.0,12100.00172,,,,,,,,
50,2020-12-09,Brazil,BA,TOTAL,28,8502,3752,431786,8502,431786,57.16374,2903.14087,0.01969,408837.0,85304.0,1799641.0,12100.00172,,,,,,,,
50,2020-12-10,Brazil,BA,TOTAL,29,8531,4876,436662,8531,436662,57.35873,2935.92497,0.01954,416121.0,85304.0,1799641.0,12100.00172,,,,,,,,
50,2020-12-11,Brazil,BA,TOTAL,30,8561,3883,440545,8561,440545,57.56043,2962.03257,0.01943,419448.0,85304.0,1799641.0,12100.00172,,,,,,,,
50,2020-12-12,Brazil,BA,TOTAL,28,8589,2920,443465,8589,443465,57.74869,2981.66538,0.01937,419448.0,85304.0,1799641.0,12100.00172,,,,,,,,
51,2020-12-13,Brazil,BA,TOTAL,21,8610,1196,444661,8610,444661,57.88989,2989.70676,0.01936,424473.0,85304.0,1799641.0,12100.00172,,,,,,,,
51,2020-12-14,Brazil,BA,TOTAL,25,8635,2465,447126,8635,447126,58.05798,3006.28035,0.01931,427134.0,85304.0,1799641.0,12100.00172,,,,,,,,
51,2020-12-15,Brazil,BA,TOTAL,30,8665,4114,451240,8665,451240,58.25968,3033.94109,0.0192,431273.0,85304.0,1799641.0,12100.00172,,,,,,,,
51,2020-12-16,Brazil,BA,TOTAL,26,8691,4866,456106,8691,456106,58.4345,3066.65795,0.01905,435556.0,85304.0,1799641.0,12100.00172,,,,,,,,
51,2020-12-17,Brazil,BA,TOTAL,29,8720,4920,461026,8720,461026,58.62948,3099.73789,0.01891,439587.0,85304.0,1799641.0,12100.00172,,,,,,,,
51,2020-12-18,Brazil,BA,TOTAL,28,8748,3057,464083,8748,464083,58.81774,3120.29182,0.01885,443137.0,85304.0,1799641.0,12100.00172,,,,,,,,
51,2020-12-19,Brazil,BA,TOTAL,29,8777,3920,468003,8777,468003,59.01272,3146.6482,0.01875,446908.0,85304.0,1799641.0,12100.00172,,,,,,,,
52,2020-12-20,Brazil,BA,TOTAL,30,8807,1657,469660,8807,469660,59.21443,3157.78914,0.01875,446908.0,85304.0,1799641.0,12100.00172,,,,,,,,
52,2020-12-21,Brazil,BA,TOTAL,28,8835,1517,471177,8835,471177,59.40269,3167.98879,0.01875,451635.0,85304.0,1799641.0,12100.00172,,,,,,,,
52,2020-12-22,Brazil,BA,TOTAL,30,8865,2688,473865,8865,473865,59.6044,3186.06173,0.01871,455316.0,85304.0,1799641.0,12100.00172,,,,,,,,
52,2020-12-23,Brazil,BA,TOTAL,28,8893,3090,476955,8893,476955,59.79266,3206.83754,0.01865,458619.0,85304.0,1799641.0,12100.00172,,,,,,,,
52,2020-12-24,Brazil,BA,TOTAL,31,8924,2598,479553,8924,479553,60.00109,3224.30536,0.01861,458619.0,85304.0,1799641.0,12100.00172,,,,,,,,
52,2020-12-25,Brazil,BA,TOTAL,30,8954,1211,480764,8954,480764,60.20279,3232.4476,0.01862,458619.0,85304.0,1799641.0,12100.00172,,,,,,,,
52,2020-12-26,Brazil,BA,TOTAL,29,8983,1349,482113,8983,482113,60.39778,3241.51769,0.01863,466189.0,85304.0,1799641.0,12100.00172,,,,,,,,
53,2020-12-27,Brazil,BA,TOTAL,28,9011,1624,483737,9011,483737,60.58604,3252.43675,0.01863,468404.0,85304.0,1799641.0,12100.00172,,,,,,,,
53,2020-12-28,Brazil,BA,TOTAL,30,9041,748,484485,9041,484485,60.78774,3257.46598,0.01866,469734.0,85304.0,1978117.0,13299.99656,,,,,,,,
53,2020-12-29,Brazil,BA,TOTAL,31,9072,3206,487691,9072,487691,60.99617,3279.02173,0.0186,472868.0,85304.0,1978117.0,13299.99656,,,,,,,,
53,2020-12-30,Brazil,BA,TOTAL,28,9100,2847,490538,9100,490538,61.18443,3298.16371,0.01855,475611.0,85304.0,1978117.0,13299.99656,,,,,,,,
53,2020-12-31,Brazil,BA,TOTAL,29,9129,2862,493400,9129,493400,61.37942,3317.40655,0.0185,478198.0,85304.0,1978117.0,13299.99656,,,,,,,,
53,2021-01-01,Brazil,BA,TOTAL,30,9159,1284,494684,9159,494684,61.58112,3326.03961,0.01851,478198.0,85304.0,1978117.0,13299.99656,,,,,,,,
53,2021-01-02,Brazil,BA,TOTAL,28,9187,602,495286,9187,495286,61.76938,3330.0872,0.01855,481009.0,85304.0,1978117.0,13299.99656,,,,,,,,
101,2021-01-03,Brazil,BA,TOTAL,31,9218,722,496008,9218,496008,61.97781,3334.94161,0.01858,482039.0,85304.0,1978117.0,13299.99656,,,,,,,,
101,2021-01-04,Brazil,BA,TOTAL,28,9246,815,496823,9246,496823,62.16607,3340.42131,0.01861,483275.0,85304.0,1978117.0,13299.99656,,,,,,,,
101,2021-01-05,Brazil,BA,TOTAL,30,9276,3077,499900,9276,499900,62.36778,3361.10972,0.01856,485976.0,85304.0,1978117.0,13299.99656,,,,,,,,
101,2021-01-06,Brazil,BA,TOTAL,28,9304,3038,502938,9304,502938,62.55604,3381.53591,0.0185,488294.0,85304.0,1978117.0,13299.99656,,,,,,,,
101,2021-01-07,Brazil,BA,TOTAL,29,9333,2980,505918,9333,505918,62.75102,3401.57213,0.01845,490725.0,85304.0,1978117.0,13299.99656,,,,,,,,
101,2021-01-08,Brazil,BA,TOTAL,31,9364,2777,508695,9364,508695,62.95945,3420.24347,0.01841,493064.0,85304.0,1978117.0,13299.99656,,,,,,,,
101,2021-01-09,Brazil,BA,TOTAL,28,9392,2497,511192,9392,511192,63.14771,3437.03221,0.01837,494972.0,85304.0,1978117.0,13299.99656,,,,,,,,
102,2021-01-10,Brazil,BA,TOTAL,32,9424,1649,512841,9424,512841,63.36287,3448.11937,0.01838,496542.0,85304.0,1978117.0,13299.99656,,,,,,,,
102,2021-01-11,Brazil,BA,TOTAL,29,9453,915,513756,9453,513756,63.55785,3454.27143,0.0184,497735.0,85304.0,1978117.0,13299.99656,,,,,,,,
102,2021-01-12,Brazil,BA,TOTAL,27,9480,2105,515861,9480,515861,63.73939,3468.42453,0.01838,499577.0,85304.0,1978117.0,13299.99656,,,,,,,,
102,2021-01-13,Brazil,BA,TOTAL,32,9512,3094,518955,9512,518955,63.95454,3489.22724,0.01833,501688.0,85304.0,1978117.0,13299.99656,,,,,,,,
102,2021-01-14,Brazil,BA,TOTAL,31,9543,4113,523068,9543,523068,64.16297,3516.88126,0.01824,505398.0,85304.0,1978117.0,13299.99656,,,,,,,,
102,2021-01-15,Brazil,BA,TOTAL,32,9575,5471,528539,9575,528539,64.37813,3553.66588,0.01812,508189.0,85304.0,1978117.0,13299.99656,,,,,,,,
102,2021-01-16,Brazil,BA,TOTAL,31,9606,5832,534371,9606,534371,64.58656,3592.8777,0.01798,512176.0,85304.0,1978117.0,13299.99656,,,,,,,,
103,2021-01-17,Brazil,BA,TOTAL,32,9638,3401,537772,9638,537772,64.80171,3615.74454,0.01792,516078.0,131001.0,1978117.0,13299.99656,,,,,,,,
103,2021-01-18,Brazil,BA,TOTAL,29,9667,2548,540320,9667,540320,64.99669,3632.87618,0.01789,519660.0,131001.0,1978117.0,13299.99656,,,,,,,,
103,2021-01-19,Brazil,BA,TOTAL,30,9697,4004,544324,9697,544324,65.1984,3659.79734,0.01781,524194.0,131001.0,1978117.0,13299.99656,1397.0,0.00939,,,,,,
103,2021-01-20,Brazil,BA,TOTAL,31,9728,4991,549315,9728,549315,65.40683,3693.35464,0.01771,524194.0,136001.0,1978117.0,13299.99656,19999.0,0.13446,,,,,,
103,2021-01-21,Brazil,BA,TOTAL,32,9760,4455,553770,9760,553770,65.62199,3723.30812,0.01762,529058.0,136001.0,1978117.0,13299.99656,36097.0,0.2427,,,,,,
103,2021-01-22,Brazil,BA,TOTAL,34,9794,4130,557900,9794,557900,65.85059,3751.07644,0.01756,537721.0,136001.0,1978117.0,13299.99656,56827.0,0.38208,,,,,,
103,2021-01-23,Brazil,BA,TOTAL,33,9827,4566,562466,9827,562466,66.07246,3781.77624,0.01747,541416.0,136001.0,1978117.0,13299.99656,78587.0,0.52838,,,,,,
104,2021-01-24,Brazil,BA,TOTAL,30,9857,2854,565320,9857,565320,66.27417,3800.96529,0.01744,543991.0,136001.0,1978117.0,13299.99656,76472.0,0.51416,,,,,,
104,2021-01-25,Brazil,BA,TOTAL,29,9886,1423,566743,9886,566743,66.46916,3810.53292,0.01744,543991.0,136001.0,1978117.0,13299.99656,84177.0,0.56597,,,,,,
104,2021-01-26,Brazil,BA,TOTAL,34,9920,3349,570092,9920,570092,66.69776,3833.05014,0.0174,549704.0,136001.0,1978117.0,13299.99656,101446.0,0.68208,,,,,,
104,2021-01-27,Brazil,BA,TOTAL,32,9952,3970,574062,9952,574062,66.91291,3859.74269,0.01734,553011.0,135994.0,1978117.0,13299.99656,117734.0,0.79159,,,,,,
104,2021-01-28,Brazil,BA,TOTAL,35,9987,3645,577707,9987,577707,67.14824,3884.25008,0.01729,556354.0,135994.0,1978117.0,13299.99656,140892.0,0.9473,,,,,,
104,2021-01-29,Brazil,BA,TOTAL,34,10021,4173,581880,10021,581880,67.37684,3912.30751,0.01722,559616.0,135994.0,1978117.0,13299.99656,154720.0,1.04027,,,,,,
104,2021-01-30,Brazil,BA,TOTAL,38,10059,4078,585958,10059,585958,67.63233,3939.72621,0.01717,563176.0,135994.0,1978117.0,13299.99656,184262.0,1.2389,,,,,,
105,2021-01-31,Brazil,BA,TOTAL,38,10097,2148,588106,10097,588106,67.88783,3954.16842,0.01717,563176.0,135994.0,1978117.0,13299.99656,193501.0,1.30102,,,,,,
105,2021-02-01,Brazil,BA,TOTAL,39,10136,1128,589234,10136,589234,68.15005,3961.7526,0.0172,566926.0,135994.0,1978117.0,13299.99656,207234.0,1.39335,,,,,,
105,2021-02-02,Brazil,BA,TOTAL,40,10176,3536,592770,10176,592770,68.41899,3985.52712,0.01717,570285.0,135994.0,1978117.0,13299.99656,217680.0,1.46359,,,,,,
105,2021-02-03,Brazil,BA,TOTAL,40,10216,3370,596140,10216,596140,68.68793,4008.18554,0.01714,573186.0,138199.0,1978117.0,13299.99656,231435.0,1.55607,,,,,,
105,2021-02-04,Brazil,BA,TOTAL,39,10255,3295,599435,10255,599435,68.95015,4030.33968,0.01711,576147.0,138199.0,1978117.0,13299.99656,254116.0,1.70857,,,,,,
